"No.","Time","Source","Destination","Protocol","Length","Info"
"2088","0.022911","11.0.0.210","10.42.0.2","TCP","60","24692  >  80 [SYN] Seq=0 Win=512 Len=0"
"2089","0.022918","11.0.0.210","10.42.0.2","TCP","60","24693  >  80 [SYN] Seq=0 Win=512 Len=0"
"2090","0.022928","11.0.0.210","10.42.0.2","TCP","60","24749  >  80 [SYN] Seq=0 Win=512 Len=0"
"2091","0.022937","11.0.0.210","10.42.0.2","TCP","60","24694  >  80 [SYN] Seq=0 Win=512 Len=0"
"2092","0.022945","11.0.0.210","10.42.0.2","TCP","60","24695  >  80 [SYN] Seq=0 Win=512 Len=0"
"2093","0.022953","11.0.0.210","10.42.0.2","TCP","60","24696  >  80 [SYN] Seq=0 Win=512 Len=0"
"2094","0.022961","11.0.0.210","10.42.0.2","TCP","60","24697  >  80 [SYN] Seq=0 Win=512 Len=0"
"2095","0.022970","11.0.0.210","10.42.0.2","TCP","60","24698  >  80 [SYN] Seq=0 Win=512 Len=0"
"2096","0.022979","11.0.0.210","10.42.0.2","TCP","60","24700  >  80 [SYN] Seq=0 Win=512 Len=0"
"2097","0.023008","11.0.0.210","10.42.0.2","TCP","60","24701  >  80 [SYN] Seq=0 Win=512 Len=0"
"2098","0.023019","11.0.0.210","10.42.0.2","TCP","60","24702  >  80 [SYN] Seq=0 Win=512 Len=0"
"2099","0.023027","11.0.0.210","10.42.0.2","TCP","60","24703  >  80 [SYN] Seq=0 Win=512 Len=0"
"2100","0.023035","11.0.0.210","10.42.0.2","TCP","60","24704  >  80 [SYN] Seq=0 Win=512 Len=0"
"2101","0.023053","11.0.0.210","10.42.0.2","TCP","60","24705  >  80 [SYN] Seq=0 Win=512 Len=0"
"2102","0.023061","11.0.0.210","10.42.0.2","TCP","60","24828  >  80 [SYN] Seq=0 Win=512 Len=0"
"2103","0.023070","11.0.0.210","10.42.0.2","TCP","60","24706  >  80 [SYN] Seq=0 Win=512 Len=0"
"2104","0.023079","11.0.0.210","10.42.0.2","TCP","60","24707  >  80 [SYN] Seq=0 Win=512 Len=0"
"2105","0.023087","11.0.0.210","10.42.0.2","TCP","60","24708  >  80 [SYN] Seq=0 Win=512 Len=0"
"2106","0.023096","11.0.0.210","10.42.0.2","TCP","60","24710  >  80 [SYN] Seq=0 Win=512 Len=0"
"2107","0.023104","11.0.0.210","10.42.0.2","TCP","60","24711  >  80 [SYN] Seq=0 Win=512 Len=0"
"2108","0.023113","11.0.0.210","10.42.0.2","TCP","60","24712  >  80 [SYN] Seq=0 Win=512 Len=0"
"2109","0.023122","11.0.0.210","10.42.0.2","TCP","60","24713  >  80 [SYN] Seq=0 Win=512 Len=0"
"2110","0.023130","11.0.0.210","10.42.0.2","TCP","60","24714  >  80 [SYN] Seq=0 Win=512 Len=0"
"2111","0.023139","11.0.0.210","10.42.0.2","TCP","60","24715  >  80 [SYN] Seq=0 Win=512 Len=0"
"2112","0.023147","11.0.0.210","10.42.0.2","TCP","60","24716  >  80 [SYN] Seq=0 Win=512 Len=0"
"2113","0.023177","11.0.0.210","10.42.0.2","TCP","60","24717  >  80 [SYN] Seq=0 Win=512 Len=0"
"2114","0.023188","11.0.0.210","10.42.0.2","TCP","60","24718  >  80 [SYN] Seq=0 Win=512 Len=0"
"2115","0.023197","11.0.0.210","10.42.0.2","TCP","60","24719  >  80 [SYN] Seq=0 Win=512 Len=0"
"2116","0.023208","11.0.0.210","10.42.0.2","TCP","60","24720  >  80 [SYN] Seq=0 Win=512 Len=0"
"2117","0.023225","11.0.0.210","10.42.0.2","TCP","60","24721  >  80 [SYN] Seq=0 Win=512 Len=0"
"2118","0.023233","11.0.0.210","10.42.0.2","TCP","60","24810  >  80 [SYN] Seq=0 Win=512 Len=0"
"2119","0.023243","11.0.0.210","10.42.0.2","TCP","60","24722  >  80 [SYN] Seq=0 Win=512 Len=0"
"2120","0.023251","11.0.0.210","10.42.0.2","TCP","60","24723  >  80 [SYN] Seq=0 Win=512 Len=0"
"2121","0.023260","11.0.0.210","10.42.0.2","TCP","60","24725  >  80 [SYN] Seq=0 Win=512 Len=0"
"2122","0.023269","11.0.0.210","10.42.0.2","TCP","60","24727  >  80 [SYN] Seq=0 Win=512 Len=0"
"2123","0.023276","11.0.0.210","10.42.0.2","TCP","60","24728  >  80 [SYN] Seq=0 Win=512 Len=0"
"2124","0.023285","11.0.0.210","10.42.0.2","TCP","60","24845  >  80 [SYN] Seq=0 Win=512 Len=0"
"2125","0.023293","11.0.0.210","10.42.0.2","TCP","60","24729  >  80 [SYN] Seq=0 Win=512 Len=0"
"2126","0.023301","11.0.0.210","10.42.0.2","TCP","60","24730  >  80 [SYN] Seq=0 Win=512 Len=0"
"2127","0.023311","11.0.0.210","10.42.0.2","TCP","60","24731  >  80 [SYN] Seq=0 Win=512 Len=0"
"2128","0.023318","11.0.0.210","10.42.0.2","TCP","60","24732  >  80 [SYN] Seq=0 Win=512 Len=0"
"2129","0.023348","11.0.0.210","10.42.0.2","TCP","60","24733  >  80 [SYN] Seq=0 Win=512 Len=0"
"2130","0.023361","11.0.0.210","10.42.0.2","TCP","60","24734  >  80 [SYN] Seq=0 Win=512 Len=0"
"2131","0.023375","11.0.0.210","10.42.0.2","TCP","60","24735  >  80 [SYN] Seq=0 Win=512 Len=0"
"2132","0.023394","11.0.0.210","10.42.0.2","TCP","60","24736  >  80 [SYN] Seq=0 Win=512 Len=0"
"2133","0.023403","11.0.0.210","10.42.0.2","TCP","60","24737  >  80 [SYN] Seq=0 Win=512 Len=0"
"2134","0.023412","11.0.0.210","10.42.0.2","TCP","60","24738  >  80 [SYN] Seq=0 Win=512 Len=0"
"2135","0.023421","11.0.0.210","10.42.0.2","TCP","60","24739  >  80 [SYN] Seq=0 Win=512 Len=0"
"2136","0.023429","11.0.0.210","10.42.0.2","TCP","60","24740  >  80 [SYN] Seq=0 Win=512 Len=0"
"2137","0.023438","11.0.0.210","10.42.0.2","TCP","60","24741  >  80 [SYN] Seq=0 Win=512 Len=0"
"2138","0.023446","11.0.0.210","10.42.0.2","TCP","60","24742  >  80 [SYN] Seq=0 Win=512 Len=0"
"2139","0.023454","11.0.0.210","10.42.0.2","TCP","60","24743  >  80 [SYN] Seq=0 Win=512 Len=0"
"2140","0.023463","11.0.0.210","10.42.0.2","TCP","60","24744  >  80 [SYN] Seq=0 Win=512 Len=0"
"2141","0.023471","11.0.0.210","10.42.0.2","TCP","60","24745  >  80 [SYN] Seq=0 Win=512 Len=0"
"2142","0.023493","11.0.0.210","10.42.0.2","TCP","60","24746  >  80 [SYN] Seq=0 Win=512 Len=0"
"2143","0.023503","11.0.0.210","10.42.0.2","TCP","60","24747  >  80 [SYN] Seq=0 Win=512 Len=0"
"2144","0.023511","11.0.0.210","10.42.0.2","TCP","60","24750  >  80 [SYN] Seq=0 Win=512 Len=0"
"2145","0.023541","11.0.0.210","10.42.0.2","TCP","60","24751  >  80 [SYN] Seq=0 Win=512 Len=0"
"2146","0.023551","11.0.0.210","10.42.0.2","TCP","60","24752  >  80 [SYN] Seq=0 Win=512 Len=0"
"2147","0.023560","11.0.0.210","10.42.0.2","TCP","60","24753  >  80 [SYN] Seq=0 Win=512 Len=0"
"2148","0.023569","11.0.0.210","10.42.0.2","TCP","60","24754  >  80 [SYN] Seq=0 Win=512 Len=0"
"2149","0.023585","11.0.0.210","10.42.0.2","TCP","60","24755  >  80 [SYN] Seq=0 Win=512 Len=0"
"2150","0.023595","11.0.0.210","10.42.0.2","TCP","60","24756  >  80 [SYN] Seq=0 Win=512 Len=0"
"2151","0.023603","11.0.0.210","10.42.0.2","TCP","60","24757  >  80 [SYN] Seq=0 Win=512 Len=0"
"2152","0.023611","11.0.0.210","10.42.0.2","TCP","60","24758  >  80 [SYN] Seq=0 Win=512 Len=0"
"2153","0.023620","11.0.0.210","10.42.0.2","TCP","60","24778  >  80 [SYN] Seq=0 Win=512 Len=0"
"2154","0.023628","11.0.0.210","10.42.0.2","TCP","60","24759  >  80 [SYN] Seq=0 Win=512 Len=0"
"2155","0.023637","11.0.0.210","10.42.0.2","TCP","60","24760  >  80 [SYN] Seq=0 Win=512 Len=0"
"2156","0.023647","11.0.0.210","10.42.0.2","TCP","60","24762  >  80 [SYN] Seq=0 Win=512 Len=0"
"2157","0.023655","11.0.0.210","10.42.0.2","TCP","60","24763  >  80 [SYN] Seq=0 Win=512 Len=0"
"2158","0.023664","11.0.0.210","10.42.0.2","TCP","60","24765  >  80 [SYN] Seq=0 Win=512 Len=0"
"2159","0.023672","11.0.0.210","10.42.0.2","TCP","60","24766  >  80 [SYN] Seq=0 Win=512 Len=0"
"2160","0.023681","11.0.0.210","10.42.0.2","TCP","60","24767  >  80 [SYN] Seq=0 Win=512 Len=0"
"2161","0.023715","11.0.0.210","10.42.0.2","TCP","60","24769  >  80 [SYN] Seq=0 Win=512 Len=0"
"2162","0.023725","11.0.0.210","10.42.0.2","TCP","60","24770  >  80 [SYN] Seq=0 Win=512 Len=0"
"2163","0.023738","11.0.0.210","10.42.0.2","TCP","60","24771  >  80 [SYN] Seq=0 Win=512 Len=0"
"2164","0.023755","11.0.0.210","10.42.0.2","TCP","60","24772  >  80 [SYN] Seq=0 Win=512 Len=0"
"2165","0.023764","11.0.0.210","10.42.0.2","TCP","60","24773  >  80 [SYN] Seq=0 Win=512 Len=0"
"2166","0.023773","11.0.0.210","10.42.0.2","TCP","60","24775  >  80 [SYN] Seq=0 Win=512 Len=0"
"2167","0.023782","11.0.0.210","10.42.0.2","TCP","60","24776  >  80 [SYN] Seq=0 Win=512 Len=0"
"2168","0.023791","11.0.0.210","10.42.0.2","TCP","60","24777  >  80 [SYN] Seq=0 Win=512 Len=0"
"2169","0.023800","11.0.0.210","10.42.0.2","TCP","60","24779  >  80 [SYN] Seq=0 Win=512 Len=0"
"2170","0.023807","11.0.0.210","10.42.0.2","TCP","60","24912  >  80 [SYN] Seq=0 Win=512 Len=0"
"2171","0.023816","11.0.0.210","10.42.0.2","TCP","60","24780  >  80 [SYN] Seq=0 Win=512 Len=0"
"2172","0.023825","11.0.0.210","10.42.0.2","TCP","60","24781  >  80 [SYN] Seq=0 Win=512 Len=0"
"2173","0.023834","11.0.0.210","10.42.0.2","TCP","60","24782  >  80 [SYN] Seq=0 Win=512 Len=0"
"2174","0.023843","11.0.0.210","10.42.0.2","TCP","60","24783  >  80 [SYN] Seq=0 Win=512 Len=0"
"2175","0.023851","11.0.0.210","10.42.0.2","TCP","60","24785  >  80 [SYN] Seq=0 Win=512 Len=0"
"2176","0.023860","11.0.0.210","10.42.0.2","TCP","60","24786  >  80 [SYN] Seq=0 Win=512 Len=0"
"2177","0.023887","11.0.0.210","10.42.0.2","TCP","60","24868  >  80 [SYN] Seq=0 Win=512 Len=0"
"2178","0.023895","11.0.0.210","10.42.0.2","TCP","60","24787  >  80 [SYN] Seq=0 Win=512 Len=0"
"2179","0.023906","11.0.0.210","10.42.0.2","TCP","60","24789  >  80 [SYN] Seq=0 Win=512 Len=0"
"2180","0.023914","11.0.0.210","10.42.0.2","TCP","60","24790  >  80 [SYN] Seq=0 Win=512 Len=0"
"2181","0.023931","11.0.0.210","10.42.0.2","TCP","60","24914  >  80 [SYN] Seq=0 Win=512 Len=0"
"2182","0.023940","11.0.0.210","10.42.0.2","TCP","60","24792  >  80 [SYN] Seq=0 Win=512 Len=0"
"2183","0.023948","11.0.0.210","10.42.0.2","TCP","60","24793  >  80 [SYN] Seq=0 Win=512 Len=0"
"2184","0.023957","11.0.0.210","10.42.0.2","TCP","60","24794  >  80 [SYN] Seq=0 Win=512 Len=0"
"2185","0.023965","11.0.0.210","10.42.0.2","TCP","60","24796  >  80 [SYN] Seq=0 Win=512 Len=0"
"2186","0.023974","11.0.0.210","10.42.0.2","TCP","60","24797  >  80 [SYN] Seq=0 Win=512 Len=0"
"2187","0.023983","11.0.0.210","10.42.0.2","TCP","60","24801  >  80 [SYN] Seq=0 Win=512 Len=0"
"2188","0.023991","11.0.0.210","10.42.0.2","TCP","60","24798  >  80 [SYN] Seq=0 Win=512 Len=0"
"2189","0.024001","11.0.0.210","10.42.0.2","TCP","60","24800  >  80 [SYN] Seq=0 Win=512 Len=0"
"2190","0.024009","11.0.0.210","10.42.0.2","TCP","60","24802  >  80 [SYN] Seq=0 Win=512 Len=0"
"2191","0.024017","11.0.0.210","10.42.0.2","TCP","60","24803  >  80 [SYN] Seq=0 Win=512 Len=0"
"2192","0.024026","11.0.0.210","10.42.0.2","TCP","60","24804  >  80 [SYN] Seq=0 Win=512 Len=0"
"2193","0.024055","11.0.0.210","10.42.0.2","TCP","60","24805  >  80 [SYN] Seq=0 Win=512 Len=0"
"2194","0.024066","11.0.0.210","10.42.0.2","TCP","60","24806  >  80 [SYN] Seq=0 Win=512 Len=0"
"2195","0.024075","11.0.0.210","10.42.0.2","TCP","60","24807  >  80 [SYN] Seq=0 Win=512 Len=0"
"2196","0.024085","11.0.0.210","10.42.0.2","TCP","60","24866  >  80 [SYN] Seq=0 Win=512 Len=0"
"2197","0.024102","11.0.0.210","10.42.0.2","TCP","60","24978  >  80 [SYN] Seq=0 Win=512 Len=0"
"2198","0.024110","11.0.0.210","10.42.0.2","TCP","60","24808  >  80 [SYN] Seq=0 Win=512 Len=0"
"2199","0.024119","11.0.0.210","10.42.0.2","TCP","60","24942  >  80 [SYN] Seq=0 Win=512 Len=0"
"2200","0.024128","11.0.0.210","10.42.0.2","TCP","60","24809  >  80 [SYN] Seq=0 Win=512 Len=0"
"2201","0.024136","11.0.0.210","10.42.0.2","TCP","60","24811  >  80 [SYN] Seq=0 Win=512 Len=0"
"2202","0.024145","11.0.0.210","10.42.0.2","TCP","60","24812  >  80 [SYN] Seq=0 Win=512 Len=0"
"2203","0.024153","11.0.0.210","10.42.0.2","TCP","60","24813  >  80 [SYN] Seq=0 Win=512 Len=0"
"2204","0.024161","11.0.0.210","10.42.0.2","TCP","60","25020  >  80 [SYN] Seq=0 Win=512 Len=0"
"2205","0.024170","11.0.0.210","10.42.0.2","TCP","60","24814  >  80 [SYN] Seq=0 Win=512 Len=0"
"2206","0.024178","11.0.0.210","10.42.0.2","TCP","60","24815  >  80 [SYN] Seq=0 Win=512 Len=0"
"2207","0.024187","11.0.0.210","10.42.0.2","TCP","60","24947  >  80 [SYN] Seq=0 Win=512 Len=0"
"2208","0.024196","11.0.0.210","10.42.0.2","TCP","60","24816  >  80 [SYN] Seq=0 Win=512 Len=0"
"2209","0.024226","11.0.0.210","10.42.0.2","TCP","60","24817  >  80 [SYN] Seq=0 Win=512 Len=0"
"2210","0.024239","11.0.0.210","10.42.0.2","TCP","60","24818  >  80 [SYN] Seq=0 Win=512 Len=0"
"2211","0.024247","11.0.0.210","10.42.0.2","TCP","60","24819  >  80 [SYN] Seq=0 Win=512 Len=0"
"2212","0.024257","11.0.0.210","10.42.0.2","TCP","60","24820  >  80 [SYN] Seq=0 Win=512 Len=0"
"2213","0.024274","11.0.0.210","10.42.0.2","TCP","60","24821  >  80 [SYN] Seq=0 Win=512 Len=0"
"2214","0.024282","11.0.0.210","10.42.0.2","TCP","60","24822  >  80 [SYN] Seq=0 Win=512 Len=0"
"2215","0.024292","11.0.0.210","10.42.0.2","TCP","60","24823  >  80 [SYN] Seq=0 Win=512 Len=0"
"2216","0.024299","11.0.0.210","10.42.0.2","TCP","60","24824  >  80 [SYN] Seq=0 Win=512 Len=0"
"2217","0.024308","11.0.0.210","10.42.0.2","TCP","60","24825  >  80 [SYN] Seq=0 Win=512 Len=0"
"2218","0.024317","11.0.0.210","10.42.0.2","TCP","60","24826  >  80 [SYN] Seq=0 Win=512 Len=0"
"2219","0.024325","11.0.0.210","10.42.0.2","TCP","60","24827  >  80 [SYN] Seq=0 Win=512 Len=0"
"2220","0.024334","11.0.0.210","10.42.0.2","TCP","60","24829  >  80 [SYN] Seq=0 Win=512 Len=0"
"2221","0.024343","11.0.0.210","10.42.0.2","TCP","60","24830  >  80 [SYN] Seq=0 Win=512 Len=0"
"2222","0.024351","11.0.0.210","10.42.0.2","TCP","60","24831  >  80 [SYN] Seq=0 Win=512 Len=0"
"2223","0.024361","11.0.0.210","10.42.0.2","TCP","60","24906  >  80 [SYN] Seq=0 Win=512 Len=0"
"2224","0.024368","11.0.0.210","10.42.0.2","TCP","60","24832  >  80 [SYN] Seq=0 Win=512 Len=0"
"2225","0.024399","11.0.0.210","10.42.0.2","TCP","60","24833  >  80 [SYN] Seq=0 Win=512 Len=0"
"2226","0.024412","11.0.0.210","10.42.0.2","TCP","60","24835  >  80 [SYN] Seq=0 Win=512 Len=0"
"2227","0.024421","11.0.0.210","10.42.0.2","TCP","60","24837  >  80 [SYN] Seq=0 Win=512 Len=0"
"2228","0.024430","11.0.0.210","10.42.0.2","TCP","60","24838  >  80 [SYN] Seq=0 Win=512 Len=0"
"2229","0.024449","11.0.0.210","10.42.0.2","TCP","60","24965  >  80 [SYN] Seq=0 Win=512 Len=0"
"2230","0.024457","11.0.0.210","10.42.0.2","TCP","60","24839  >  80 [SYN] Seq=0 Win=512 Len=0"
"2231","0.024466","11.0.0.210","10.42.0.2","TCP","60","24840  >  80 [SYN] Seq=0 Win=512 Len=0"
"2232","0.024474","11.0.0.210","10.42.0.2","TCP","60","24841  >  80 [SYN] Seq=0 Win=512 Len=0"
"2233","0.024483","11.0.0.210","10.42.0.2","TCP","60","24949  >  80 [SYN] Seq=0 Win=512 Len=0"
"2234","0.024492","11.0.0.210","10.42.0.2","TCP","60","24842  >  80 [SYN] Seq=0 Win=512 Len=0"
"2235","0.024500","11.0.0.210","10.42.0.2","TCP","60","24843  >  80 [SYN] Seq=0 Win=512 Len=0"
"2236","0.024509","11.0.0.210","10.42.0.2","TCP","60","24846  >  80 [SYN] Seq=0 Win=512 Len=0"
"2237","0.024517","11.0.0.210","10.42.0.2","TCP","60","25043  >  80 [SYN] Seq=0 Win=512 Len=0"
"2238","0.024526","11.0.0.210","10.42.0.2","TCP","60","24847  >  80 [SYN] Seq=0 Win=512 Len=0"
"2239","0.024550","11.0.0.210","10.42.0.2","TCP","60","24848  >  80 [SYN] Seq=0 Win=512 Len=0"
"2240","0.024559","11.0.0.210","10.42.0.2","TCP","60","24856  >  80 [SYN] Seq=0 Win=512 Len=0"
"2241","0.024589","11.0.0.210","10.42.0.2","TCP","60","24849  >  80 [SYN] Seq=0 Win=512 Len=0"
"2242","0.024597","11.0.0.210","10.42.0.2","TCP","60","24850  >  80 [SYN] Seq=0 Win=512 Len=0"
"2243","0.024606","11.0.0.210","10.42.0.2","TCP","60","24851  >  80 [SYN] Seq=0 Win=512 Len=0"
"2244","0.024617","11.0.0.210","10.42.0.2","TCP","60","24852  >  80 [SYN] Seq=0 Win=512 Len=0"
"2245","0.024634","11.0.0.210","10.42.0.2","TCP","60","24960  >  80 [SYN] Seq=0 Win=512 Len=0"
"2246","0.024644","11.0.0.210","10.42.0.2","TCP","60","24853  >  80 [SYN] Seq=0 Win=512 Len=0"
"2247","0.024653","11.0.0.210","10.42.0.2","TCP","60","24854  >  80 [SYN] Seq=0 Win=512 Len=0"
"2248","0.024660","11.0.0.210","10.42.0.2","TCP","60","24855  >  80 [SYN] Seq=0 Win=512 Len=0"
"2249","0.024669","11.0.0.210","10.42.0.2","TCP","60","24857  >  80 [SYN] Seq=0 Win=512 Len=0"
"2250","0.024677","11.0.0.210","10.42.0.2","TCP","60","24911  >  80 [SYN] Seq=0 Win=512 Len=0"
"2251","0.024686","11.0.0.210","10.42.0.2","TCP","60","24858  >  80 [SYN] Seq=0 Win=512 Len=0"
"2252","0.024695","11.0.0.210","10.42.0.2","TCP","60","24859  >  80 [SYN] Seq=0 Win=512 Len=0"
"2253","0.024703","11.0.0.210","10.42.0.2","TCP","60","24860  >  80 [SYN] Seq=0 Win=512 Len=0"
"2254","0.024712","11.0.0.210","10.42.0.2","TCP","60","24861  >  80 [SYN] Seq=0 Win=512 Len=0"
"2255","0.024720","11.0.0.210","10.42.0.2","TCP","60","24862  >  80 [SYN] Seq=0 Win=512 Len=0"
"2256","0.024728","11.0.0.210","10.42.0.2","TCP","60","24863  >  80 [SYN] Seq=0 Win=512 Len=0"
"2257","0.024758","11.0.0.210","10.42.0.2","TCP","60","24864  >  80 [SYN] Seq=0 Win=512 Len=0"
"2258","0.024766","11.0.0.210","10.42.0.2","TCP","60","24865  >  80 [SYN] Seq=0 Win=512 Len=0"
"2259","0.024775","11.0.0.210","10.42.0.2","TCP","60","24934  >  80 [SYN] Seq=0 Win=512 Len=0"
"2260","0.024784","11.0.0.210","10.42.0.2","TCP","60","24951  >  80 [SYN] Seq=0 Win=512 Len=0"
"2261","0.024800","11.0.0.210","10.42.0.2","TCP","60","24867  >  80 [SYN] Seq=0 Win=512 Len=0"
"2262","0.024810","11.0.0.210","10.42.0.2","TCP","60","24869  >  80 [SYN] Seq=0 Win=512 Len=0"
"2263","0.024817","11.0.0.210","10.42.0.2","TCP","60","24870  >  80 [SYN] Seq=0 Win=512 Len=0"
"2264","0.024826","11.0.0.210","10.42.0.2","TCP","60","24871  >  80 [SYN] Seq=0 Win=512 Len=0"
"2265","0.024835","11.0.0.210","10.42.0.2","TCP","60","24872  >  80 [SYN] Seq=0 Win=512 Len=0"
"2266","0.024843","11.0.0.210","10.42.0.2","TCP","60","24873  >  80 [SYN] Seq=0 Win=512 Len=0"
"2267","0.024852","11.0.0.210","10.42.0.2","TCP","60","24874  >  80 [SYN] Seq=0 Win=512 Len=0"
"2268","0.024860","11.0.0.210","10.42.0.2","TCP","60","24875  >  80 [SYN] Seq=0 Win=512 Len=0"
"2269","0.024868","11.0.0.210","10.42.0.2","TCP","60","24876  >  80 [SYN] Seq=0 Win=512 Len=0"
"2270","0.024878","11.0.0.210","10.42.0.2","TCP","60","24903  >  80 [SYN] Seq=0 Win=512 Len=0"
"2271","0.024886","11.0.0.210","10.42.0.2","TCP","60","24877  >  80 [SYN] Seq=0 Win=512 Len=0"
"2272","0.024895","11.0.0.210","10.42.0.2","TCP","60","24878  >  80 [SYN] Seq=0 Win=512 Len=0"
"2273","0.024925","11.0.0.210","10.42.0.2","TCP","60","24879  >  80 [SYN] Seq=0 Win=512 Len=0"
"2274","0.024933","11.0.0.210","10.42.0.2","TCP","60","24880  >  80 [SYN] Seq=0 Win=512 Len=0"
"2275","0.024942","11.0.0.210","10.42.0.2","TCP","60","24948  >  80 [SYN] Seq=0 Win=512 Len=0"
"2276","0.024950","11.0.0.210","10.42.0.2","TCP","60","24881  >  80 [SYN] Seq=0 Win=512 Len=0"
"2277","0.024967","11.0.0.210","10.42.0.2","TCP","60","24882  >  80 [SYN] Seq=0 Win=512 Len=0"
"2278","0.024976","11.0.0.210","10.42.0.2","TCP","60","24892  >  80 [SYN] Seq=0 Win=512 Len=0"
"2279","0.024984","11.0.0.210","10.42.0.2","TCP","60","24883  >  80 [SYN] Seq=0 Win=512 Len=0"
"2280","0.024993","11.0.0.210","10.42.0.2","TCP","60","24884  >  80 [SYN] Seq=0 Win=512 Len=0"
"2281","0.025001","11.0.0.210","10.42.0.2","TCP","60","24885  >  80 [SYN] Seq=0 Win=512 Len=0"
"2282","0.025010","11.0.0.210","10.42.0.2","TCP","60","24886  >  80 [SYN] Seq=0 Win=512 Len=0"
"2283","0.025019","11.0.0.210","10.42.0.2","TCP","60","24887  >  80 [SYN] Seq=0 Win=512 Len=0"
"2284","0.025027","11.0.0.210","10.42.0.2","TCP","60","24888  >  80 [SYN] Seq=0 Win=512 Len=0"
"2285","0.025036","11.0.0.210","10.42.0.2","TCP","60","24889  >  80 [SYN] Seq=0 Win=512 Len=0"
"2286","0.025045","11.0.0.210","10.42.0.2","TCP","60","24890  >  80 [SYN] Seq=0 Win=512 Len=0"
"2287","0.025053","11.0.0.210","10.42.0.2","TCP","60","24891  >  80 [SYN] Seq=0 Win=512 Len=0"
"2288","0.025063","11.0.0.210","10.42.0.2","TCP","60","24893  >  80 [SYN] Seq=0 Win=512 Len=0"
"2289","0.025091","11.0.0.210","10.42.0.2","TCP","60","24894  >  80 [SYN] Seq=0 Win=512 Len=0"
"2290","0.025102","11.0.0.210","10.42.0.2","TCP","60","24895  >  80 [SYN] Seq=0 Win=512 Len=0"
"2291","0.025115","11.0.0.210","10.42.0.2","TCP","60","24896  >  80 [SYN] Seq=0 Win=512 Len=0"
"2292","0.025133","11.0.0.210","10.42.0.2","TCP","60","24897  >  80 [SYN] Seq=0 Win=512 Len=0"
"2293","0.025143","11.0.0.210","10.42.0.2","TCP","60","24898  >  80 [SYN] Seq=0 Win=512 Len=0"
"2294","0.025150","11.0.0.210","10.42.0.2","TCP","60","24899  >  80 [SYN] Seq=0 Win=512 Len=0"
"2295","0.025159","11.0.0.210","10.42.0.2","TCP","60","24900  >  80 [SYN] Seq=0 Win=512 Len=0"
"2296","0.025168","11.0.0.210","10.42.0.2","TCP","60","24901  >  80 [SYN] Seq=0 Win=512 Len=0"
"2297","0.025176","11.0.0.210","10.42.0.2","TCP","60","25011  >  80 [SYN] Seq=0 Win=512 Len=0"
"2298","0.025185","11.0.0.210","10.42.0.2","TCP","60","24902  >  80 [SYN] Seq=0 Win=512 Len=0"
"2299","0.025194","11.0.0.210","10.42.0.2","TCP","60","25001  >  80 [SYN] Seq=0 Win=512 Len=0"
"2300","0.025202","11.0.0.210","10.42.0.2","TCP","60","24904  >  80 [SYN] Seq=0 Win=512 Len=0"
"2301","0.025211","11.0.0.210","10.42.0.2","TCP","60","24905  >  80 [SYN] Seq=0 Win=512 Len=0"
"2302","0.025219","11.0.0.210","10.42.0.2","TCP","60","24907  >  80 [SYN] Seq=0 Win=512 Len=0"
"2303","0.025228","11.0.0.210","10.42.0.2","TCP","60","24908  >  80 [SYN] Seq=0 Win=512 Len=0"
"2304","0.025237","11.0.0.210","10.42.0.2","TCP","60","24909  >  80 [SYN] Seq=0 Win=512 Len=0"
"2305","0.025264","11.0.0.210","10.42.0.2","TCP","60","25021  >  80 [SYN] Seq=0 Win=512 Len=0"
"2306","0.025275","11.0.0.210","10.42.0.2","TCP","60","24910  >  80 [SYN] Seq=0 Win=512 Len=0"
"2307","0.025310","11.0.0.210","10.42.0.2","TCP","60","25007  >  80 [SYN] Seq=0 Win=512 Len=0"
"2308","0.025320","11.0.0.210","10.42.0.2","TCP","60","24913  >  80 [SYN] Seq=0 Win=512 Len=0"
"2309","0.025329","11.0.0.210","10.42.0.2","TCP","60","24915  >  80 [SYN] Seq=0 Win=512 Len=0"
"2310","0.025337","11.0.0.210","10.42.0.2","TCP","60","24916  >  80 [SYN] Seq=0 Win=512 Len=0"
"2311","0.025346","11.0.0.210","10.42.0.2","TCP","60","24917  >  80 [SYN] Seq=0 Win=512 Len=0"
"2312","0.025355","11.0.0.210","10.42.0.2","TCP","60","24918  >  80 [SYN] Seq=0 Win=512 Len=0"
"2313","0.025363","11.0.0.210","10.42.0.2","TCP","60","24919  >  80 [SYN] Seq=0 Win=512 Len=0"
"2314","0.025372","11.0.0.210","10.42.0.2","TCP","60","24920  >  80 [SYN] Seq=0 Win=512 Len=0"
"2315","0.025379","11.0.0.210","10.42.0.2","TCP","60","24921  >  80 [SYN] Seq=0 Win=512 Len=0"
"2316","0.025388","11.0.0.210","10.42.0.2","TCP","60","24922  >  80 [SYN] Seq=0 Win=512 Len=0"
"2317","0.025398","11.0.0.210","10.42.0.2","TCP","60","24923  >  80 [SYN] Seq=0 Win=512 Len=0"
"2318","0.025406","11.0.0.210","10.42.0.2","TCP","60","24924  >  80 [SYN] Seq=0 Win=512 Len=0"
"2319","0.025415","11.0.0.210","10.42.0.2","TCP","60","24925  >  80 [SYN] Seq=0 Win=512 Len=0"
